timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1589318124846,39,File3,200,OK,FTP Users 1-4,,true,,1048557,0,4,4,ftp://172.17.0.2:9098/logs/410_log.log (Ascii)  ->,0,0,0
1589318124857,33,File1,200,OK,FTP Users 1-1,,true,,1048557,0,4,4,ftp://172.17.0.2:9098/logs/070_log.log (Ascii)  ->,4,0,0
1589318124871,27,File4,200,OK,FTP Users 1-3,,true,,1048557,0,4,4,ftp://172.17.0.2:9098/logs/610_log.log (Ascii)  ->,0,0,0
1589318124868,51,File0,200,OK,FTP Users 1-2,,true,,1048557,0,4,4,ftp://172.17.0.2:9098/logs/250_log.log (Ascii)  ->,8,0,0
1589318124898,27,File5,200,OK,FTP Users 1-3,,true,,1048557,0,4,4,ftp://172.17.0.2:9098/logs/810_log.log (Ascii)  ->,1,0,0
1589318124890,50,File2,200,OK,FTP Users 1-1,,true,,1048557,0,4,4,ftp://172.17.0.2:9098/logs/210_log.log (Ascii)  ->,4,0,0
1589318124885,58,File4,200,OK,FTP Users 1-4,,true,,1048557,0,4,4,ftp://172.17.0.2:9098/logs/610_log.log (Ascii)  ->,9,0,0
1589318124925,19,File6,550,"550 Failed to open file.
",FTP Users 1-3,,false,,0,0,4,4,ftp://172.17.0.2:9098/logs/000_log.log (Ascii)  ->,3,0,0
1589318124919,37,File1,200,OK,FTP Users 1-2,,true,,1048557,0,4,4,ftp://172.17.0.2:9098/logs/070_log.log (Ascii)  ->,1,0,0
1589318124940,40,File3,200,OK,FTP Users 1-1,,true,,1048557,0,4,4,ftp://172.17.0.2:9098/logs/410_log.log (Ascii)  ->,3,0,0
1589318124943,38,File5,200,OK,FTP Users 1-4,,true,,1048557,0,4,4,ftp://172.17.0.2:9098/logs/810_log.log (Ascii)  ->,1,0,0
1589318124956,41,File2,200,OK,FTP Users 1-2,,true,,1048557,0,4,4,ftp://172.17.0.2:9098/logs/210_log.log (Ascii)  ->,2,0,0
1589318124944,64,File7,200,OK,FTP Users 1-3,,true,,1048557,0,4,4,ftp://172.17.0.2:9098/logs/030_log.log (Ascii)  ->,7,0,0
1589318124981,27,File6,550,"550 Failed to open file.
",FTP Users 1-4,,false,,0,0,4,4,ftp://172.17.0.2:9098/logs/000_log.log (Ascii)  ->,1,0,0
1589318124986,36,File4,200,OK,FTP Users 1-1,,true,,1048557,0,4,4,ftp://172.17.0.2:9098/logs/610_log.log (Ascii)  ->,3,0,0
1589318125008,27,File8,200,OK,FTP Users 1-3,,true,,1048557,0,4,4,ftp://172.17.0.2:9098/logs/230_log.log (Ascii)  ->,6,0,0
1589318125008,35,File7,200,OK,FTP Users 1-4,,true,,1048557,0,4,4,ftp://172.17.0.2:9098/logs/030_log.log (Ascii)  ->,6,0,0
1589318124997,62,File3,200,OK,FTP Users 1-2,,true,,1048557,0,4,4,ftp://172.17.0.2:9098/logs/410_log.log (Ascii)  ->,1,0,0
1589318125022,44,File5,200,OK,FTP Users 1-1,,true,,1048557,0,4,4,ftp://172.17.0.2:9098/logs/810_log.log (Ascii)  ->,10,0,0
1589318125035,34,File9,200,OK,FTP Users 1-3,,true,,1048557,0,4,4,ftp://172.17.0.2:9098/logs/433_log.log (Ascii)  ->,1,0,0
1589318125043,49,File8,200,OK,FTP Users 1-4,,true,,1048557,0,4,4,ftp://172.17.0.2:9098/logs/230_log.log (Ascii)  ->,4,0,0
1589318125066,31,File6,550,"550 Failed to open file.
",FTP Users 1-1,,false,,0,0,4,4,ftp://172.17.0.2:9098/logs/000_log.log (Ascii)  ->,3,0,0
1589318125069,33,File0,200,OK,FTP Users 1-3,,true,,1048557,0,4,4,ftp://172.17.0.2:9098/logs/250_log.log (Ascii)  ->,1,0,0
1589318125059,61,File4,200,OK,FTP Users 1-2,,true,,1048557,0,4,4,ftp://172.17.0.2:9098/logs/610_log.log (Ascii)  ->,5,0,0
1589318125092,35,File9,200,OK,FTP Users 1-4,,true,,1048557,0,4,4,ftp://172.17.0.2:9098/logs/433_log.log (Ascii)  ->,3,0,0
1589318125107,33,File1,200,OK,FTP Users 1-3,,true,,1048557,0,4,4,ftp://172.17.0.2:9098/logs/070_log.log (Ascii)  ->,2,0,0
1589318125097,45,File7,200,OK,FTP Users 1-1,,true,,1048557,0,4,4,ftp://172.17.0.2:9098/logs/030_log.log (Ascii)  ->,10,0,0
1589318125120,29,File5,200,OK,FTP Users 1-2,,true,,1048557,0,4,4,ftp://172.17.0.2:9098/logs/810_log.log (Ascii)  ->,1,0,0
1589318125128,23,File0,200,OK,FTP Users 1-4,,true,,1048557,0,4,4,ftp://172.17.0.2:9098/logs/250_log.log (Ascii)  ->,1,0,0
1589318125140,29,File2,200,OK,FTP Users 1-3,,true,,1048557,0,4,4,ftp://172.17.0.2:9098/logs/210_log.log (Ascii)  ->,6,0,0
1589318125151,23,File1,200,OK,FTP Users 1-4,,true,,1048557,0,4,4,ftp://172.17.0.2:9098/logs/070_log.log (Ascii)  ->,1,0,0
1589318125149,27,File6,550,"550 Failed to open file.
",FTP Users 1-2,,false,,0,0,4,4,ftp://172.17.0.2:9098/logs/000_log.log (Ascii)  ->,9,0,0
1589318125142,41,File8,200,OK,FTP Users 1-1,,true,,1048557,0,4,4,ftp://172.17.0.2:9098/logs/230_log.log (Ascii)  ->,7,0,0
1589318125174,24,File2,200,OK,FTP Users 1-4,,true,,1048557,0,4,4,ftp://172.17.0.2:9098/logs/210_log.log (Ascii)  ->,2,0,0
1589318125169,31,File3,200,OK,FTP Users 1-3,,true,,1048557,0,4,4,ftp://172.17.0.2:9098/logs/410_log.log (Ascii)  ->,6,0,0
1589318125176,29,File7,200,OK,FTP Users 1-2,,true,,1048557,0,4,4,ftp://172.17.0.2:9098/logs/030_log.log (Ascii)  ->,3,0,0
1589318125183,29,File9,200,OK,FTP Users 1-1,,true,,1048557,0,4,4,ftp://172.17.0.2:9098/logs/433_log.log (Ascii)  ->,5,0,0
1589318125200,28,File4,200,OK,FTP Users 1-3,,true,,1048557,0,4,4,ftp://172.17.0.2:9098/logs/610_log.log (Ascii)  ->,4,0,0
1589318125198,30,File3,200,OK,FTP Users 1-4,,true,,1048557,0,4,4,ftp://172.17.0.2:9098/logs/410_log.log (Ascii)  ->,7,0,0
1589318125205,30,File8,200,OK,FTP Users 1-2,,true,,1048557,0,4,4,ftp://172.17.0.2:9098/logs/230_log.log (Ascii)  ->,5,0,0
1589318125212,27,File0,200,OK,FTP Users 1-1,,true,,1048557,0,4,4,ftp://172.17.0.2:9098/logs/250_log.log (Ascii)  ->,3,0,0
1589318125228,27,File5,200,OK,FTP Users 1-3,,true,,1048557,0,4,4,ftp://172.17.0.2:9098/logs/810_log.log (Ascii)  ->,7,0,0
1589318125228,28,File4,200,OK,FTP Users 1-4,,true,,1048557,0,4,4,ftp://172.17.0.2:9098/logs/610_log.log (Ascii)  ->,1,0,0
1589318125239,42,File1,200,OK,FTP Users 1-1,,true,,1048557,0,4,4,ftp://172.17.0.2:9098/logs/070_log.log (Ascii)  ->,14,0,0
1589318125255,31,File6,550,"550 Failed to open file.
",FTP Users 1-3,,false,,0,0,4,4,ftp://172.17.0.2:9098/logs/000_log.log (Ascii)  ->,12,0,0
1589318125257,31,File5,200,OK,FTP Users 1-4,,true,,1048557,0,4,4,ftp://172.17.0.2:9098/logs/810_log.log (Ascii)  ->,9,0,0
1589318125288,15,File6,550,"550 Failed to open file.
",FTP Users 1-4,,false,,0,0,4,4,ftp://172.17.0.2:9098/logs/000_log.log (Ascii)  ->,0,0,0
1589318125281,26,File2,200,OK,FTP Users 1-1,,true,,1048557,0,4,4,ftp://172.17.0.2:9098/logs/210_log.log (Ascii)  ->,4,0,0
1589318125287,21,File7,200,OK,FTP Users 1-3,,true,,1048557,0,4,4,ftp://172.17.0.2:9098/logs/030_log.log (Ascii)  ->,0,0,0
1589318125235,79,File9,200,OK,FTP Users 1-2,,true,,1048557,0,4,4,ftp://172.17.0.2:9098/logs/433_log.log (Ascii)  ->,5,0,0
1589318125303,25,File7,200,OK,FTP Users 1-4,,true,,1048557,0,4,4,ftp://172.17.0.2:9098/logs/030_log.log (Ascii)  ->,4,0,0
1589318125307,23,File3,200,OK,FTP Users 1-1,,true,,1048557,0,4,4,ftp://172.17.0.2:9098/logs/410_log.log (Ascii)  ->,0,0,0
1589318125308,24,File8,200,OK,FTP Users 1-3,,true,,1048557,0,4,4,ftp://172.17.0.2:9098/logs/230_log.log (Ascii)  ->,1,0,0
1589318125314,36,File0,200,OK,FTP Users 1-2,,true,,1048557,0,4,4,ftp://172.17.0.2:9098/logs/250_log.log (Ascii)  ->,3,0,0
1589318125328,28,File8,200,OK,FTP Users 1-4,,true,,1048557,0,4,4,ftp://172.17.0.2:9098/logs/230_log.log (Ascii)  ->,2,0,0
1589318125332,29,File9,200,OK,FTP Users 1-3,,true,,1048557,0,4,4,ftp://172.17.0.2:9098/logs/433_log.log (Ascii)  ->,3,0,0
1589318125330,31,File4,200,OK,FTP Users 1-1,,true,,1048557,0,4,4,ftp://172.17.0.2:9098/logs/610_log.log (Ascii)  ->,1,0,0
1589318125361,24,File0,200,OK,FTP Users 1-3,,true,,1048557,0,4,4,ftp://172.17.0.2:9098/logs/250_log.log (Ascii)  ->,1,0,0
1589318125350,35,File1,200,OK,FTP Users 1-2,,true,,1048557,0,4,4,ftp://172.17.0.2:9098/logs/070_log.log (Ascii)  ->,2,0,0
1589318125361,32,File5,200,OK,FTP Users 1-1,,true,,1048557,0,4,4,ftp://172.17.0.2:9098/logs/810_log.log (Ascii)  ->,1,0,0
1589318125356,40,File9,200,OK,FTP Users 1-4,,true,,1048557,0,4,4,ftp://172.17.0.2:9098/logs/433_log.log (Ascii)  ->,6,0,0
1589318125385,21,File1,200,OK,FTP Users 1-3,,true,,1048557,0,4,4,ftp://172.17.0.2:9098/logs/070_log.log (Ascii)  ->,1,0,0
1589318125393,21,File6,550,"550 Failed to open file.
",FTP Users 1-1,,false,,0,0,4,4,ftp://172.17.0.2:9098/logs/000_log.log (Ascii)  ->,1,0,0
1589318125396,31,File0,200,OK,FTP Users 1-4,,true,,1048557,0,4,4,ftp://172.17.0.2:9098/logs/250_log.log (Ascii)  ->,8,0,0
1589318125406,24,File2,200,OK,FTP Users 1-3,,true,,1048557,0,4,4,ftp://172.17.0.2:9098/logs/210_log.log (Ascii)  ->,1,0,0
1589318125414,25,File7,200,OK,FTP Users 1-1,,true,,1048557,0,4,4,ftp://172.17.0.2:9098/logs/030_log.log (Ascii)  ->,1,0,0
1589318125430,21,File3,200,OK,FTP Users 1-3,,true,,1048557,0,4,4,ftp://172.17.0.2:9098/logs/410_log.log (Ascii)  ->,1,0,0
1589318125427,25,File1,200,OK,FTP Users 1-4,,true,,1048557,0,4,4,ftp://172.17.0.2:9098/logs/070_log.log (Ascii)  ->,2,0,0
1589318125386,69,File2,200,OK,FTP Users 1-2,,true,,1048557,0,4,4,ftp://172.17.0.2:9098/logs/210_log.log (Ascii)  ->,0,0,0
1589318125439,24,File8,200,OK,FTP Users 1-1,,true,,1048557,0,4,4,ftp://172.17.0.2:9098/logs/230_log.log (Ascii)  ->,1,0,0
1589318125451,23,File4,200,OK,FTP Users 1-3,,true,,1048557,0,4,4,ftp://172.17.0.2:9098/logs/610_log.log (Ascii)  ->,1,0,0
1589318125455,29,File3,200,OK,FTP Users 1-2,,true,,1048557,0,4,4,ftp://172.17.0.2:9098/logs/410_log.log (Ascii)  ->,8,0,0
1589318125463,27,File9,200,OK,FTP Users 1-1,,true,,1048557,0,4,4,ftp://172.17.0.2:9098/logs/433_log.log (Ascii)  ->,3,0,0
1589318125452,42,File2,200,OK,FTP Users 1-4,,true,,1048557,0,4,4,ftp://172.17.0.2:9098/logs/210_log.log (Ascii)  ->,2,0,0
1589318125475,37,File5,200,OK,FTP Users 1-3,,true,,1048557,0,4,4,ftp://172.17.0.2:9098/logs/810_log.log (Ascii)  ->,1,0,0
1589318125490,25,File0,200,OK,FTP Users 1-1,,true,,1048557,0,4,4,ftp://172.17.0.2:9098/logs/250_log.log (Ascii)  ->,1,0,0
1589318125512,13,File6,550,"550 Failed to open file.
",FTP Users 1-3,,false,,0,0,4,4,ftp://172.17.0.2:9098/logs/000_log.log (Ascii)  ->,1,0,0
1589318125484,41,File4,200,OK,FTP Users 1-2,,true,,1048557,0,4,4,ftp://172.17.0.2:9098/logs/610_log.log (Ascii)  ->,3,0,0
1589318125515,30,File1,200,OK,FTP Users 1-1,,true,,1048557,0,4,4,ftp://172.17.0.2:9098/logs/070_log.log (Ascii)  ->,5,0,0
1589318125494,54,File3,200,OK,FTP Users 1-4,,true,,1048557,0,4,4,ftp://172.17.0.2:9098/logs/410_log.log (Ascii)  ->,10,0,0
1589318125525,25,File7,200,OK,FTP Users 1-3,,true,,1048557,0,4,4,ftp://172.17.0.2:9098/logs/030_log.log (Ascii)  ->,1,0,0
1589318125525,31,File5,200,OK,FTP Users 1-2,,true,,1048557,0,4,4,ftp://172.17.0.2:9098/logs/810_log.log (Ascii)  ->,1,0,0
1589318125545,26,File2,200,OK,FTP Users 1-1,,true,,1048557,0,4,4,ftp://172.17.0.2:9098/logs/210_log.log (Ascii)  ->,2,0,0
1589318125548,24,File4,200,OK,FTP Users 1-4,,true,,1048557,0,4,4,ftp://172.17.0.2:9098/logs/610_log.log (Ascii)  ->,1,0,0
1589318125556,17,File6,550,"550 Failed to open file.
",FTP Users 1-2,,false,,0,0,4,4,ftp://172.17.0.2:9098/logs/000_log.log (Ascii)  ->,4,0,0
1589318125550,36,File8,200,OK,FTP Users 1-3,,true,,1048557,0,4,4,ftp://172.17.0.2:9098/logs/230_log.log (Ascii)  ->,10,0,0
1589318125572,24,File5,200,OK,FTP Users 1-4,,true,,1048557,0,5,5,ftp://172.17.0.2:9098/logs/810_log.log (Ascii)  ->,1,0,0
1589318125573,30,File7,200,OK,FTP Users 1-2,,true,,1048557,0,5,5,ftp://172.17.0.2:9098/logs/030_log.log (Ascii)  ->,1,0,0
1589318125571,33,File3,200,OK,FTP Users 1-1,,true,,1048557,0,5,5,ftp://172.17.0.2:9098/logs/410_log.log (Ascii)  ->,0,0,0
1589318125591,26,File9,200,OK,FTP Users 1-3,,true,,1048557,0,5,5,ftp://172.17.0.2:9098/logs/433_log.log (Ascii)  ->,1,0,0
1589318125597,21,File6,550,"550 Failed to open file.
",FTP Users 1-4,,false,,0,0,5,5,ftp://172.17.0.2:9098/logs/000_log.log (Ascii)  ->,0,0,0
1589318125605,26,File4,200,OK,FTP Users 1-1,,true,,1048557,0,5,5,ftp://172.17.0.2:9098/logs/610_log.log (Ascii)  ->,0,0,0
1589318125617,25,File0,200,OK,FTP Users 1-3,,true,,1048557,0,5,5,ftp://172.17.0.2:9098/logs/250_log.log (Ascii)  ->,1,0,0
1589318125603,42,File8,200,OK,FTP Users 1-2,,true,,1048557,0,5,5,ftp://172.17.0.2:9098/logs/230_log.log (Ascii)  ->,6,0,0
1589318125642,22,File1,200,OK,FTP Users 1-3,,true,,1048557,0,5,5,ftp://172.17.0.2:9098/logs/070_log.log (Ascii)  ->,1,0,0
1589318125632,32,File5,200,OK,FTP Users 1-1,,true,,1048557,0,5,5,ftp://172.17.0.2:9098/logs/810_log.log (Ascii)  ->,0,0,0
1589318125618,47,File7,200,OK,FTP Users 1-4,,true,,1048557,0,5,5,ftp://172.17.0.2:9098/logs/030_log.log (Ascii)  ->,4,0,0
1589318125591,84,File1,200,OK,FTP Users 1-5,,true,,1048557,0,5,5,ftp://172.17.0.2:9098/logs/070_log.log (Ascii)  ->,5,0,0
1589318125664,21,File2,200,OK,FTP Users 1-3,,true,,1048557,0,5,5,ftp://172.17.0.2:9098/logs/210_log.log (Ascii)  ->,1,0,0
1589318125665,22,File8,200,OK,FTP Users 1-4,,true,,1048557,0,5,5,ftp://172.17.0.2:9098/logs/230_log.log (Ascii)  ->,1,0,0
1589318125665,26,File6,550,"550 Failed to open file.
",FTP Users 1-1,,false,,0,0,5,5,ftp://172.17.0.2:9098/logs/000_log.log (Ascii)  ->,0,0,0
1589318125685,22,File3,200,OK,FTP Users 1-3,,true,,1048557,0,5,5,ftp://172.17.0.2:9098/logs/410_log.log (Ascii)  ->,1,0,0
1589318125645,67,File9,200,OK,FTP Users 1-2,,true,,1048557,0,5,5,ftp://172.17.0.2:9098/logs/433_log.log (Ascii)  ->,1,0,0
1589318125675,41,File2,200,OK,FTP Users 1-5,,true,,1048557,0,5,5,ftp://172.17.0.2:9098/logs/210_log.log (Ascii)  ->,12,0,0
1589318125692,51,File7,200,OK,FTP Users 1-1,,true,,1048557,0,5,5,ftp://172.17.0.2:9098/logs/030_log.log (Ascii)  ->,8,0,0
1589318125712,35,File0,200,OK,FTP Users 1-2,,true,,1048557,0,5,5,ftp://172.17.0.2:9098/logs/250_log.log (Ascii)  ->,5,0,0
1589318125687,60,File9,200,OK,FTP Users 1-4,,true,,1048557,0,5,5,ftp://172.17.0.2:9098/logs/433_log.log (Ascii)  ->,8,0,0
1589318125707,76,File4,200,OK,FTP Users 1-3,,true,,1048557,0,5,5,ftp://172.17.0.2:9098/logs/610_log.log (Ascii)  ->,2,0,0
1589318125747,40,File0,200,OK,FTP Users 1-4,,true,,1048557,0,5,5,ftp://172.17.0.2:9098/logs/250_log.log (Ascii)  ->,1,0,0
1589318125743,48,File8,200,OK,FTP Users 1-1,,true,,1048557,0,5,5,ftp://172.17.0.2:9098/logs/230_log.log (Ascii)  ->,2,0,0
1589318125716,80,File3,200,OK,FTP Users 1-5,,true,,1048557,0,5,5,ftp://172.17.0.2:9098/logs/410_log.log (Ascii)  ->,12,0,0
1589318125747,61,File1,200,OK,FTP Users 1-2,,true,,1048557,0,5,5,ftp://172.17.0.2:9098/logs/070_log.log (Ascii)  ->,7,0,0
1589318125787,29,File1,200,OK,FTP Users 1-4,,true,,1048557,0,5,5,ftp://172.17.0.2:9098/logs/070_log.log (Ascii)  ->,1,0,0
1589318125791,42,File9,200,OK,FTP Users 1-1,,true,,1048557,0,5,5,ftp://172.17.0.2:9098/logs/433_log.log (Ascii)  ->,1,0,0
1589318125797,38,File4,200,OK,FTP Users 1-5,,true,,1048557,0,5,5,ftp://172.17.0.2:9098/logs/610_log.log (Ascii)  ->,10,0,0
1589318125808,50,File2,200,OK,FTP Users 1-2,,true,,1048557,0,5,5,ftp://172.17.0.2:9098/logs/210_log.log (Ascii)  ->,14,0,0
1589318125783,76,File5,200,OK,FTP Users 1-3,,true,,1048557,0,5,5,ftp://172.17.0.2:9098/logs/810_log.log (Ascii)  ->,4,0,0
1589318125833,30,File0,200,OK,FTP Users 1-1,,true,,1048557,0,5,5,ftp://172.17.0.2:9098/logs/250_log.log (Ascii)  ->,2,0,0
1589318125816,50,File2,200,OK,FTP Users 1-4,,true,,1048557,0,5,5,ftp://172.17.0.2:9098/logs/210_log.log (Ascii)  ->,1,0,0
1589318125835,49,File5,200,OK,FTP Users 1-5,,true,,1048557,0,5,5,ftp://172.17.0.2:9098/logs/810_log.log (Ascii)  ->,1,0,0
1589318125859,27,File6,550,"550 Failed to open file.
",FTP Users 1-3,,false,,0,0,5,5,ftp://172.17.0.2:9098/logs/000_log.log (Ascii)  ->,4,0,0
1589318125858,28,File3,200,OK,FTP Users 1-2,,true,,1048557,0,5,5,ftp://172.17.0.2:9098/logs/410_log.log (Ascii)  ->,1,0,0
1589318125863,25,File1,200,OK,FTP Users 1-1,,true,,1048557,0,5,5,ftp://172.17.0.2:9098/logs/070_log.log (Ascii)  ->,1,0,0
1589318125884,20,File6,550,"550 Failed to open file.
",FTP Users 1-5,,false,,0,0,5,5,ftp://172.17.0.2:9098/logs/000_log.log (Ascii)  ->,3,0,0
1589318125866,44,File3,200,OK,FTP Users 1-4,,true,,1048557,0,5,5,ftp://172.17.0.2:9098/logs/410_log.log (Ascii)  ->,9,0,0
1589318125886,25,File7,200,OK,FTP Users 1-3,,true,,1048557,0,5,5,ftp://172.17.0.2:9098/logs/030_log.log (Ascii)  ->,1,0,0
1589318125886,44,File4,200,OK,FTP Users 1-2,,true,,1048557,0,5,5,ftp://172.17.0.2:9098/logs/610_log.log (Ascii)  ->,16,0,0
1589318125888,48,File2,200,OK,FTP Users 1-1,,true,,1048557,0,5,5,ftp://172.17.0.2:9098/logs/210_log.log (Ascii)  ->,17,0,0
1589318125910,29,File4,200,OK,FTP Users 1-4,,true,,1048557,0,5,5,ftp://172.17.0.2:9098/logs/610_log.log (Ascii)  ->,7,0,0
1589318125911,44,File8,200,OK,FTP Users 1-3,,true,,1048557,0,5,5,ftp://172.17.0.2:9098/logs/230_log.log (Ascii)  ->,13,0,0
1589318125904,57,File7,200,OK,FTP Users 1-5,,true,,1048557,0,5,5,ftp://172.17.0.2:9098/logs/030_log.log (Ascii)  ->,6,0,0
1589318125930,42,File5,200,OK,FTP Users 1-2,,true,,1048557,0,5,5,ftp://172.17.0.2:9098/logs/810_log.log (Ascii)  ->,12,0,0
1589318125939,43,File5,200,OK,FTP Users 1-4,,true,,1048557,0,5,5,ftp://172.17.0.2:9098/logs/810_log.log (Ascii)  ->,1,0,0
1589318125936,53,File3,200,OK,FTP Users 1-1,,true,,1048557,0,5,5,ftp://172.17.0.2:9098/logs/410_log.log (Ascii)  ->,10,0,0
1589318125972,19,File6,550,"550 Failed to open file.
",FTP Users 1-2,,false,,0,0,5,5,ftp://172.17.0.2:9098/logs/000_log.log (Ascii)  ->,1,0,0
1589318125961,42,File8,200,OK,FTP Users 1-5,,true,,1048557,0,5,5,ftp://172.17.0.2:9098/logs/230_log.log (Ascii)  ->,4,0,0
1589318125982,21,File6,550,"550 Failed to open file.
",FTP Users 1-4,,false,,0,0,5,5,ftp://172.17.0.2:9098/logs/000_log.log (Ascii)  ->,5,0,0
1589318125955,51,File9,200,OK,FTP Users 1-3,,true,,1048557,0,5,5,ftp://172.17.0.2:9098/logs/433_log.log (Ascii)  ->,10,0,0
1589318125990,31,File4,200,OK,FTP Users 1-1,,true,,1048557,0,5,5,ftp://172.17.0.2:9098/logs/610_log.log (Ascii)  ->,0,0,0
1589318125992,39,File7,200,OK,FTP Users 1-2,,true,,1048557,0,5,5,ftp://172.17.0.2:9098/logs/030_log.log (Ascii)  ->,11,0,0
1589318126003,34,File7,200,OK,FTP Users 1-4,,true,,1048557,0,5,5,ftp://172.17.0.2:9098/logs/030_log.log (Ascii)  ->,1,0,0
1589318126003,37,File9,200,OK,FTP Users 1-5,,true,,1048557,0,5,5,ftp://172.17.0.2:9098/logs/433_log.log (Ascii)  ->,4,0,0
1589318126006,47,File0,200,OK,FTP Users 1-3,,true,,1048557,0,5,5,ftp://172.17.0.2:9098/logs/250_log.log (Ascii)  ->,8,0,0
1589318126021,36,File5,200,OK,FTP Users 1-1,,true,,1048557,0,5,5,ftp://172.17.0.2:9098/logs/810_log.log (Ascii)  ->,6,0,0
1589318126058,14,File6,550,"550 Failed to open file.
",FTP Users 1-1,,false,,0,0,5,5,ftp://172.17.0.2:9098/logs/000_log.log (Ascii)  ->,2,0,0
1589318126031,46,File8,200,OK,FTP Users 1-2,,true,,1048557,0,5,5,ftp://172.17.0.2:9098/logs/230_log.log (Ascii)  ->,3,0,0
1589318126041,40,File0,200,OK,FTP Users 1-5,,true,,1048557,0,5,5,ftp://172.17.0.2:9098/logs/250_log.log (Ascii)  ->,8,0,0
1589318126053,35,File1,200,OK,FTP Users 1-3,,true,,1048557,0,5,5,ftp://172.17.0.2:9098/logs/070_log.log (Ascii)  ->,4,0,0
1589318126072,42,File7,200,OK,FTP Users 1-1,,true,,1048557,0,5,5,ftp://172.17.0.2:9098/logs/030_log.log (Ascii)  ->,4,0,0
1589318126037,79,File8,200,OK,FTP Users 1-4,,true,,1048557,0,5,5,ftp://172.17.0.2:9098/logs/230_log.log (Ascii)  ->,4,0,0
1589318126081,46,File1,200,OK,FTP Users 1-5,,true,,1048557,0,5,5,ftp://172.17.0.2:9098/logs/070_log.log (Ascii)  ->,8,0,0
1589318126116,24,File9,200,OK,FTP Users 1-4,,true,,1048557,0,5,5,ftp://172.17.0.2:9098/logs/433_log.log (Ascii)  ->,0,0,0
1589318126088,55,File2,200,OK,FTP Users 1-3,,true,,1048557,0,5,5,ftp://172.17.0.2:9098/logs/210_log.log (Ascii)  ->,7,0,0
1589318126114,38,File8,200,OK,FTP Users 1-1,,true,,1048557,0,5,5,ftp://172.17.0.2:9098/logs/230_log.log (Ascii)  ->,2,0,0
1589318126077,82,File9,200,OK,FTP Users 1-2,,true,,1048557,0,5,5,ftp://172.17.0.2:9098/logs/433_log.log (Ascii)  ->,5,0,0
1589318126127,32,File2,200,OK,FTP Users 1-5,,true,,1048557,0,5,5,ftp://172.17.0.2:9098/logs/210_log.log (Ascii)  ->,0,0,0
1589318126140,35,File0,200,OK,FTP Users 1-4,,true,,1048557,0,5,5,ftp://172.17.0.2:9098/logs/250_log.log (Ascii)  ->,5,0,0
1589318126143,34,File3,200,OK,FTP Users 1-3,,true,,1048557,0,5,5,ftp://172.17.0.2:9098/logs/410_log.log (Ascii)  ->,4,0,0
1589318126159,26,File3,200,OK,FTP Users 1-5,,true,,1048557,0,5,5,ftp://172.17.0.2:9098/logs/410_log.log (Ascii)  ->,2,0,0
1589318126159,33,File0,200,OK,FTP Users 1-2,,true,,1048557,0,5,5,ftp://172.17.0.2:9098/logs/250_log.log (Ascii)  ->,2,0,0
1589318126175,28,File1,200,OK,FTP Users 1-4,,true,,1048557,0,5,5,ftp://172.17.0.2:9098/logs/070_log.log (Ascii)  ->,3,0,0
1589318126152,53,File9,200,OK,FTP Users 1-1,,true,,1048557,0,5,5,ftp://172.17.0.2:9098/logs/433_log.log (Ascii)  ->,9,0,0
1589318126185,27,File4,200,OK,FTP Users 1-5,,true,,1048557,0,5,5,ftp://172.17.0.2:9098/logs/610_log.log (Ascii)  ->,0,0,0
1589318126177,37,File4,200,OK,FTP Users 1-3,,true,,1048557,0,5,5,ftp://172.17.0.2:9098/logs/610_log.log (Ascii)  ->,9,0,0
1589318126192,34,File1,200,OK,FTP Users 1-2,,true,,1048557,0,5,5,ftp://172.17.0.2:9098/logs/070_log.log (Ascii)  ->,4,0,0
1589318126204,34,File2,200,OK,FTP Users 1-4,,true,,1048557,0,5,5,ftp://172.17.0.2:9098/logs/210_log.log (Ascii)  ->,3,0,0
1589318126205,34,File0,200,OK,FTP Users 1-1,,true,,1048557,0,5,5,ftp://172.17.0.2:9098/logs/250_log.log (Ascii)  ->,5,0,0
1589318126212,33,File5,200,OK,FTP Users 1-5,,true,,1048557,0,5,5,ftp://172.17.0.2:9098/logs/810_log.log (Ascii)  ->,4,0,0
1589318126214,35,File5,200,OK,FTP Users 1-3,,true,,1048557,0,5,5,ftp://172.17.0.2:9098/logs/810_log.log (Ascii)  ->,4,0,0
1589318126226,44,File2,200,OK,FTP Users 1-2,,true,,1048557,0,5,5,ftp://172.17.0.2:9098/logs/210_log.log (Ascii)  ->,5,0,0
1589318126246,28,File6,550,"550 Failed to open file.
",FTP Users 1-5,,false,,0,0,5,5,ftp://172.17.0.2:9098/logs/000_log.log (Ascii)  ->,6,0,0
1589318126238,37,File3,200,OK,FTP Users 1-4,,true,,1048557,0,5,5,ftp://172.17.0.2:9098/logs/410_log.log (Ascii)  ->,2,0,0
1589318126249,26,File6,550,"550 Failed to open file.
",FTP Users 1-3,,false,,0,0,5,5,ftp://172.17.0.2:9098/logs/000_log.log (Ascii)  ->,15,0,0
1589318126239,39,File1,200,OK,FTP Users 1-1,,true,,1048557,0,5,5,ftp://172.17.0.2:9098/logs/070_log.log (Ascii)  ->,1,0,0
